,name,text
30,Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W) Frameless,"name:Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W) Frameless;Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:72;wattage:350.0;height:6mm;weight:28;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W) Frameless](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-72-layout-module-350-370-watt-350w-frameless"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4614ada1-db59-4865-9791-a6eb87a1afe2/Duomax%20BIFACIAL%20DUAL%20GLASS%2072-LAYOUT%20MODULE%20-%20350%20-%20370%20Watt%20%28350W%29%20Frameless_img.jpeg']"
31,Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (645W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (645W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132;wattage:645.0;height:35mm;weight:38.7;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (645W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-645w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e8bbce8b-26d0-4733-8fa8-84e8f98d1d51/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20%20-%20640%20-%20665%20Watt%20%28645W%29_img.jpeg']"
32,Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (655W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (655W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132;wattage:655.0;height:35mm;weight:38.7;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (655W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-655w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bc89f99d-8d50-4240-b90f-8cd7cb4fe762/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20%20-%20640%20-%20665%20Watt%20%28655W%29_img.jpeg']"
33,Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (610W),"name:Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (610W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:156;wattage:610.0;height:30mm;weight:34.6;application:Commercial;product url:[Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (610W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-610w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/944ebbb0-8c4a-4dc7-ac87-7f3c0d010959/Tiger%20Neo%20N-type%2078HL4-BDV.%20605-625%20Watt.%20Bifacial%20Module%20with%20Dual%20Glass.%20N-Type.%20%28610W%29_img.jpg']"
34,Mono 395W MBB Half-Cell Module - 370 - 395 Watt (370W),"name:Mono 395W MBB Half-Cell Module - 370 - 395 Watt (370W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120;wattage:370.0;height:35mm;weight:20.2;application:Residential;product url:[Mono 395W MBB Half-Cell Module - 370 - 395 Watt (370W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-395w-mbb-half-cell-module-370-395-watt-370w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/057d404e-da4c-4395-a958-a11d6be57bc7/Mono%20395W%20MBB%20Half-Cell%20Module%20-%20370%20-%20395%20Watt%20%28370W%29_img.jpg']"
35,HiKu. 370 - 390 Watt. High Power Monocrystalline PERC Module. (390W),"name:HiKu. 370 - 390 Watt. High Power Monocrystalline PERC Module. (390W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:120;wattage:390.0;height:35mm;weight:9.3;application:Residential;product url:[HiKu. 370 - 390 Watt. High Power Monocrystalline PERC Module. (390W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hiku-370-390-watt-high-power-monocrystalline-perc-module-390w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/fc240383-b856-4b01-9316-b826ed187401/HiKu.%20370%20-%20390%20Watt.%20High%20Power%20Monocrystalline%20PERC%20Module.%20%28390W%29_img.jpeg']"
36,Tiger Neo N-Type 72HL4-BDV. 560-580 Watt. Bifacial Module. N-Type. (560W),"name:Tiger Neo N-Type 72HL4-BDV. 560-580 Watt. Bifacial Module. N-Type. (560W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:144;wattage:560.0;height:30mm;weight:14.51;application:Commercial;product url:[Tiger Neo N-Type 72HL4-BDV. 560-580 Watt. Bifacial Module. N-Type. (560W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-72hl4-bdv-560-580-watt-bifacial-module-n-type-560w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dc1b5d97-7bf7-48a5-a514-eaeae0f3850f/Tiger%20Neo%20N-Type%2072HL4-BDV.%20560-580%20Watt.%20Bifacial%20Module.%20N-Type.%20%28560W%29_img.jpg']"
37,Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (425W) Nshm+,"name:Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (425W) Nshm+;Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:108;wattage:425.0;height:30mm;weight:21.9;application:Commercial;product url:[Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (425W) Nshm+](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-bifacial-module-410-430-watt-425w-nshm-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/81438b1a-b9f5-471e-bf1b-50ee53637968/Ultra%20V%20Pro%20mini%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20410%20-%20430%20Watt%20%28425W%29%20Nshm%2B_img.jpg']"
38,Ultra X Half-cell Bifacial Module - 580 - 600 Watt (585W),"name:Ultra X Half-cell Bifacial Module - 580 - 600 Watt (585W);Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:120;wattage:585.0;height:35mm;weight:37.1;application:Commercial;product url:[Ultra X Half-cell Bifacial Module - 580 - 600 Watt (585W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-x-half-cell-bifacial-module-580-600-watt-585w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c5710b21-c453-4bf0-85fa-b09922396715/Ultra%20X%20Half-cell%20Bifacial%20Module%20-%20580%20-%20600%20Watt%20%28585W%29_img.jpeg']"
39,Mono 420W MBB Bifacial Monocrystalline PERC - 400 - 420 Watt (415W),"name:Mono 420W MBB Bifacial Monocrystalline PERC - 400 - 420 Watt (415W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144;wattage:415.0;height:30mm;weight:25;application:Residential;product url:[Mono 420W MBB Bifacial Monocrystalline PERC - 400 - 420 Watt (415W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-420w-mbb-bifacial-monocrystalline-perc-400-420-watt-415w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cc6ece3f-d89f-41cb-9283-dc622f6ef823/Mono%20420W%20MBB%20Bifacial%20Monocrystalline%20PERC%20-%20400%20-%20420%20Watt%20%28415W%29_img.jpg']"
40,REC N-Peak 2 Series - 350 - 375 Watt (360W),"name:REC N-Peak 2 Series - 350 - 375 Watt (360W);Manufacturer(brand):REC Solar;cell type:Half-Cell;number of cells:120;wattage:360.0;height:30mm;weight:20;application:Residential;product url:[REC N-Peak 2 Series - 350 - 375 Watt (360W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rec-n-peak-2-series-350-375-watt-360w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bcf6b531-a825-4b79-8e59-c6ea53021032/REC%20N-Peak%202%20Series%20-%20350%20-%20375%20Watt%20%28360W%29_img.jpg']"
41,RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W) BMDG,"name:RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W) BMDG;Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:132;wattage:645.0;height:35mm;weight:38.5;application:Commercial;product url:[RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W) BMDG](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-645w-bmdg"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bb80ce85-9198-4aa5-b2a3-30134181554d/RSM132-8-645BMDG-665BMDG%20-%20645%20-%20665%20Watt%20%28645W%29%20BMDG_img.jpeg']"
42,MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (335W),"name:MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (335W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120;wattage:335.0;height:35mm;weight:18;application:Residential;product url:[MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (335W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-multi-busbar-120-half-cell-bob-module-310-335-watt-335w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c10eb36e-6ccf-4699-aa5a-b6993332809c/MULTI-BUSBAR%20120%20HALF-CELL%20BOB%20MODULE%20310-335%20Watt%20%28335W%29_img.jpg']"
43,REC N-Peak 3 Black Series - 390 - 400 Watt (400W),"name:REC N-Peak 3 Black Series - 390 - 400 Watt (400W);Manufacturer(brand):REC Solar;cell type:Half-Cell;number of cells:132;wattage:400.0;height:30.48mm;weight:21.77;application:Residential;product url:[REC N-Peak 3 Black Series - 390 - 400 Watt (400W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rec-n-peak-3-black-series-390-400-watt-400w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b350a0e1-e920-4378-85a9-72921bb1851c/REC%20N-Peak%203%20Black%20Series%20-%20390%20-%20400%20Watt%20%28400W%29_img.jpg']"
44,Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (605W),"name:Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (605W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:156;wattage:605.0;height:30mm;weight:34.6;application:Commercial;product url:[Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (605W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-605w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/03967e27-244a-42ce-937f-5543589844c6/Tiger%20Neo%20N-type%2078HL4-BDV.%20605-625%20Watt.%20Bifacial%20Module%20with%20Dual%20Glass.%20N-Type.%20%28605W%29_img.jpg']"
45,Tiger Neo N-type 60HL4-(V). 460-480 Watt. Mono-Facial Module. N-Type. (465W),"name:Tiger Neo N-type 60HL4-(V). 460-480 Watt. Mono-Facial Module. N-Type. (465W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:120;wattage:465.0;height:30mm;weight:10.98;application:Commercial;product url:[Tiger Neo N-type 60HL4-(V). 460-480 Watt. Mono-Facial Module. N-Type. (465W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-60hl4-v-460-480-watt-mono-facial-module-n-type-465w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3f699c6f-7e6c-458d-94d0-5321b8806e58/Tiger%20Neo%20N-type%2060HL4-%28V%29.%20460-480%20Watt.%20Mono-Facial%20Module.%20N-Type.%20%28465W%29_img.jpeg']"
46,Monocrystalline solar module - PENTA -  270 - 285 Watt (280W),"name:Monocrystalline solar module - PENTA -  270 - 285 Watt (280W);Manufacturer(brand):Astronergy;cell type:Monocrystalline;number of cells:60;wattage:280.0;height:40mm;weight:18.2;application:Residential;product url:[Monocrystalline solar module - PENTA -  270 - 285 Watt (280W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-solar-module-penta-270-285-watt-280w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1150cef7-1038-4a3b-ac9e-860345e2a8e9/Monocrystalline%20solar%20module%20-%20PENTA%20-%20%20270%20-%20285%20Watt%20%28280W%29_img.jpg']"
47,Hi-MO 4m - 445 - 465 Watt (465W),"name:Hi-MO 4m - 445 - 465 Watt (465W);Manufacturer(brand):LONGi;cell type:nan;number of cells:144;wattage:465.0;height:35mm;weight:24.3;application:Commercial;product url:[Hi-MO 4m - 445 - 465 Watt (465W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hi-mo-4m-445-465-watt-465w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/69c09dda-29e5-42d2-9974-86796248b38f/Hi-MO%204m%20-%20445%20-%20465%20Watt%20%28465W%29_img.jpg']"
48,Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (650W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (650W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132;wattage:650.0;height:35mm;weight:38.7;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (650W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-650w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/848c508c-033e-499d-9226-bdec69fed8d4/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20%20-%20640%20-%20665%20Watt%20%28650W%29_img.jpeg']"
49,Tiger N-Type 60TR. 360-380 Watt. Mono-Facial Module. (380W),"name:Tiger N-Type 60TR. 360-380 Watt. Mono-Facial Module. (380W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:120;wattage:380.0;height:30mm;weight:8.62;application:Residential;product url:[Tiger N-Type 60TR. 360-380 Watt. Mono-Facial Module. (380W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-n-type-60tr-360-380-watt-mono-facial-module-380w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e0eebc36-9cbe-40a1-bc96-f1039d57b074/Tiger%20N-Type%2060TR.%20360-380%20Watt.%20Mono-Facial%20Module.%20%28380W%29_img.jpg']"
50,LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (365W),"name:LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (365W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60;wattage:365.0;height:40mm;weight:17.1;application:Residential;product url:[LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (365W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-60-cell-monocrystalline-340-370-365w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6268250d-30d8-4e29-bb7d-c48da00d597f/LG%20NeON%202%2060%20Cell%20-%20Monocrystalline%20-%20340%20-%20370%20%20%28365W%29_img.jpeg']"
51,Tiger Neo N-type 54HL4 - (V). 410-430 Watt. Mono-Facial Module. N-Type. (410W),"name:Tiger Neo N-type 54HL4 - (V). 410-430 Watt. Mono-Facial Module. N-Type. (410W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:108;wattage:410.0;height:30mm;weight:9.98;application:Residential;product url:[Tiger Neo N-type 54HL4 - (V). 410-430 Watt. Mono-Facial Module. N-Type. (410W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-54hl4-v-410-430-watt-mono-facial-module-n-type-410w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0bb33940-efc8-48e8-8fc2-4c090d63ef43/Tiger%20Neo%20N-type%2054HL4%20-%20%28V%29.%20410-430%20Watt.%20Mono-Facial%20Module.%20N-Type.%20%28410W%29_img.jpg']"
52,Cheetah HC 60MB. 320-340 Watt. Monocrystalline PERC Half Cell Model (320W),"name:Cheetah HC 60MB. 320-340 Watt. Monocrystalline PERC Half Cell Model (320W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline PERC;number of cells:120;wattage:320.0;height:30mm;weight:8.39;application:Residential;product url:[Cheetah HC 60MB. 320-340 Watt. Monocrystalline PERC Half Cell Model (320W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-cheetah-hc-60mb-320-340-watt-monocrystalline-perc-half-cell-model-320w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d0418c27-a316-4c25-9fdc-3d3482d7f8d6/Cheetah%20HC%2060MB.%20320-340%20Watt.%20Monocrystalline%20PERC%20Half%20Cell%20Model%20%28320W%29_img.jpg']"
53,LG NeON 2 ACe - 60 Cell - Monocrystalline - 370 - 375 (370W),"name:LG NeON 2 ACe - 60 Cell - Monocrystalline - 370 - 375 (370W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60;wattage:370.0;height:40mm;weight:20.2;application:Residential;product url:[LG NeON 2 ACe - 60 Cell - Monocrystalline - 370 - 375 (370W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-ace-60-cell-monocrystalline-370-375-370w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b42e3cd3-198b-451d-8fbe-9e1f3ee44333/LG%20NeON%202%20ACe%20-%2060%20Cell%20-%20Monocrystalline%20-%20370%20-%20375%20%28370W%29_img.jpeg']"
54,Mono 375W MBB Half-cell Black Module - 355-375 Watt (355W),"name:Mono 375W MBB Half-cell Black Module - 355-375 Watt (355W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120;wattage:355.0;height:30mm;weight:20.2;application:Residential;product url:[Mono 375W MBB Half-cell Black Module - 355-375 Watt (355W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-375w-mbb-half-cell-black-module-355-375-watt-355w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6ea68019-6e8a-4a2c-8e43-57516a92c83a/Mono%20375W%20MBB%20Half-cell%20Black%20Module%20-%20355-375%20Watt%20%28355W%29_img.jpg']"
55,Mono 385W MBB Bifacial Monocrystalline PERC  - 360 - 385 Watt (375W),"name:Mono 385W MBB Bifacial Monocrystalline PERC  - 360 - 385 Watt (375W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120;wattage:375.0;height:35mm;weight:23;application:Residential;product url:[Mono 385W MBB Bifacial Monocrystalline PERC  - 360 - 385 Watt (375W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-385w-mbb-bifacial-monocrystalline-perc-360-385-watt-375w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/92aa5627-34c2-4d39-a973-e1b50920ff90/Mono%20385W%20MBB%20Bifacial%20Monocrystalline%20PERC%20%20-%20360%20-%20385%20Watt%20%28375W%29_img.jpg']"
56,Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (550W),"name:Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (550W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144;wattage:550.0;height:35mm;weight:31.8;application:Commercial;product url:[Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (550W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72d30-525-550-watt-550w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5ccf711b-ac99-4b07-baf2-122b43c240bf/Deep%20Blue%203.0%20-%20JAM72D30%20-%20525%20-550%20Watt%20%28550W%29_img.jpg']"
57,Hi-MO 4m - 355 - 375 Watt (370W),"name:Hi-MO 4m - 355 - 375 Watt (370W);Manufacturer(brand):LONGi;cell type:nan;number of cells:120;wattage:370.0;height:35mm;weight:19.5;application:Residential;product url:[Hi-MO 4m - 355 - 375 Watt (370W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hi-mo-4m-355-375-watt-370w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/71964390-8379-4ac1-bdf2-bf611125d26d/Hi-MO%204m%20-%20355%20-%20375%20Watt%20%28370W%29_img.jpg']"
58,Tiger N Type 66TR. 395-415 Watt. Mono-Facial. All Black. (400W),"name:Tiger N Type 66TR. 395-415 Watt. Mono-Facial. All Black. (400W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:132;wattage:400.0;height:30mm;weight:9.43;application:Residential;product url:[Tiger N Type 66TR. 395-415 Watt. Mono-Facial. All Black. (400W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-n-type-66tr-395-415-watt-mono-facial-all-black-400w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4a4f2736-8e99-44ef-a52e-e0c907c26979/Tiger%20N%20Type%2066TR.%20395-415%20Watt.%20Mono-Facial.%20All%20Black.%20%28400W%29_img.jpeg']"
59,LG NeON 2 Black (N1K-A6),"name:LG NeON 2 Black (N1K-A6);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60;wattage:375.0;height:40mm;weight:18.6;application:Residential;product url:[LG NeON 2 Black (N1K-A6)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-black-n1k-a6-60-cell-monocrystalline-370-375-375w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2397c762-4d05-4e4b-ae2b-0b13c0660aeb/LG%20NeON%202%20Black%20%28N1K-A6%29%09%20-%2060%20Cell%20-%20Monocrystalline%20-%20370%20-%20375%20%28375W%29_img.jpeg']"
60,LG NeON 2 (N1C-A6) 60 Cell - Monocrystalline - 375 - 380 (380W),"name:LG NeON 2 (N1C-A6) 60 Cell - Monocrystalline - 375 - 380 (380W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60;wattage:380.0;height:40mm;weight:18.6;application:Residential;product url:[LG NeON 2 (N1C-A6) 60 Cell - Monocrystalline - 375 - 380 (380W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-n1c-a6-60-cell-monocrystalline-375-380-380w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ef443c20-528f-4446-a27a-b2140aafdead/LG%20NeON%202%20%28N1C-A6%29%2060%20Cell%20-%20Monocrystalline%20-%20375%20-%20380%20%28380W%29_img.jpeg']"
61,Monocrystalline PV Module - Astro 5s -395 - 410 Watt (395W),"name:Monocrystalline PV Module - Astro 5s -395 - 410 Watt (395W);Manufacturer(brand):Astronergy;cell type:Monocrystalline;number of cells:nan;wattage:395.0;height:30mm;weight:21.5;application:Residential;product url:[Monocrystalline PV Module - Astro 5s -395 - 410 Watt (395W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-pv-module-astro-5s-395-410-watt-395w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4e890f70-898d-4674-ada6-720ec9a6269a/Monocrystalline%20PV%20Module%20-%20Astro%205s%20-395%20-%20410%20Watt%20%28395W%29_img.jpg']"
62,Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (525W),"name:Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (525W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144;wattage:525.0;height:35mm;weight:31.8;application:Commercial;product url:[Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (525W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72d30-525-550-watt-525w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/345e14e4-0751-46e4-bde1-95d83e6bc0fb/Deep%20Blue%203.0%20-%20JAM72D30%20-%20525%20-550%20Watt%20%28525W%29_img.jpg']"
63,LG NeON 2 72Cell - Monocrystalline -  410 - 420 (420W),"name:LG NeON 2 72Cell - Monocrystalline -  410 - 420 (420W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:72;wattage:420.0;height:40mm;weight:20.3;application:Commercial;product url:[LG NeON 2 72Cell - Monocrystalline -  410 - 420 (420W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-72cell-monocrystalline-410-420-420w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5c77f35e-c933-49e5-ae0c-28b1eaab27e9/LG%20NeON%202%2072Cell%20-%20Monocrystalline%20-%20%20410%20-%20420%20%28420W%29_img.jpeg']"
64,RSM130-8-430M-450M - 430 - 450 Watt (445W),"name:RSM130-8-430M-450M - 430 - 450 Watt (445W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:130;wattage:445.0;height:30mm;weight:22.5;application:Commercial;product url:[RSM130-8-430M-450M - 430 - 450 Watt (445W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm130-8-430m-450m-430-450-watt-445w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/415593e2-85b2-43b3-9d99-c49c8d8ddfdd/RSM130-8-430M-450M%20-%20430%20-%20450%20Watt%20%28445W%29_img.jpg']"
65,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (405W),"name:Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (405W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120;wattage:405.0;height:30mm;weight:21;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (405W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-405w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6e414e90-23b9-48e9-a4e4-1af470ebeef4/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28405W%29_img.jpeg']"
